X,Y,Z
-1.3279340267181396,1.9454576969146729,-0.004270139615982771
-1.2588293552398682,1.8743127584457397,-0.004213830456137657
-1.2112579345703125,1.830910563468933,-0.004206002224236727
-0.8530848622322083,1.3323132991790771,-0.003181409789249301
-0.8875666260719299,1.407593011856079,-0.003418824402615428
-0.8730575442314148,1.4074524641036987,-0.003479256294667721
-0.8748558163642883,1.4338634014129639,-0.0036062004510313272
-0.8486025333404541,1.413225769996643,-0.0036122289020568132
-0.7611066102981567,1.3106577396392822,-0.003458738327026367
-0.7731918096542358,1.353283405303955,-0.003624405013397336
-1.2862489223480225,2.2882635593414307,-0.006216715555638075
-1.6920286417007446,3.0638155937194824,-0.008436537347733974
-1.684626817703247,3.1034955978393555,-0.008655897341668606
-1.6592799425125122,3.108267307281494,-0.00877455621957779
-1.6407607793807983,3.1269075870513916,-0.008934872224926949
-1.6034082174301147,3.111109495162964,-0.008999980054795742
-1.5912927389144897,3.1436147689819336,-0.009204008616507053
-1.5659362077713013,3.1475985050201416,-0.009320422075688839
-1.553771734237671,3.179727554321289,-0.00952073186635971
-1.530555248260498,3.190967082977295,-0.00965907983481884
-1.5077279806137085,3.2018158435821533,-0.00979463942348957
-1.4952270984649658,3.2335126399993896,-0.00999259203672409
-1.4686837196350098,3.237077236175537,-0.010103645734488964
-1.4419646263122559,3.2405178546905518,-0.010208399966359138
-1.4186217784881592,3.2508041858673096,-0.010334153659641743
-1.3959555625915527,3.260601282119751,-0.010455886833369732
-1.3701621294021606,3.263051986694336,-0.010553990490734577
-1.3490889072418213,3.2802696228027344,-0.01069826353341341
-1.3224438428878784,3.2826802730560303,-0.010793186724185944
-1.302330493927002,3.2991116046905518,-0.010931964963674545
-1.285028100013733,3.3226475715637207,-0.011094791814684868
-1.2586570978164673,3.324373722076416,-0.011182188056409359
-1.2343262434005737,3.3334836959838867,-0.01129371952265501
-1.2132233381271362,3.349532127380371,-0.011427420191466808
-1.1912320852279663,3.361560106277466,-0.011546299792826176
-1.1678528785705566,3.369753122329712,-0.011652648448944092
-1.1462574005126953,3.385409116744995,-0.011783228255808353
-1.124053955078125,3.4010746479034424,-0.011915923096239567
-1.102436900138855,3.4163529872894287,-0.01204583328217268
-1.0809805393218994,3.43139386177063,-0.012174815870821476
-1.0615378618240356,3.4538073539733887,-0.0123299490660429
-1.0345677137374878,3.453827142715454,-0.01239929348230362
-1.0098398923873901,3.461137533187866,-0.012495297938585281
-0.9893898963928223,3.4832839965820312,-0.01264563575387001
-0.9672646522521973,3.497598648071289,-0.012766721658408642
-0.9407743811607361,3.4967267513275146,-0.012830089777708054
-0.9218592047691345,3.525991201400757,-0.01299463864415884
-0.8986994028091431,3.5400257110595703,-0.013104275800287724
-0.8781574368476868,3.5652952194213867,-0.013256674632430077
-0.8515220880508423,3.56371808052063,-0.01330876536667347
-0.8301544785499573,3.584796190261841,-0.01344466395676136
