X,Y,Z
-1.6189755201339722,2.2997939586639404,-0.004797551780939102
-1.1996328830718994,1.7302790880203247,-0.003702618880197406
-1.30156672000885,1.906701683998108,-0.004182165488600731
-1.215524673461914,1.8374552726745605,-0.004222373943775892
-0.8972418308258057,1.4014456272125244,-0.003357619745656848
-0.8833129405975342,1.4010391235351562,-0.0034188819117844105
-0.8729966282844543,1.4074902534484863,-0.003499501384794712
-0.8788290619850159,1.4405910968780518,-0.0036480173002928495
-0.8183329701423645,1.3630560636520386,-0.003511299379169941
-0.7707484364509583,1.30501127243042,-0.0034156159963458776
-0.764939546585083,1.317466139793396,-0.003500381950289011
-0.8137628436088562,1.42457914352417,-0.003838136326521635
-1.2861016988754272,2.288346290588379,-0.006249213591217995
-1.6842786073684692,3.050246477127075,-0.008439553901553154
-1.6843657493591309,3.1036369800567627,-0.008695097640156746
-1.6627813577651978,3.1152541637420654,-0.008830375038087368
-1.6407006978988647,3.126939058303833,-0.008967511355876923
-1.6070053577423096,3.118044137954712,-0.009047666564583778
-1.5877294540405273,3.136662244796753,-0.009207267314195633
-1.5798113346099854,3.1755990982055664,-0.009423048235476017
-1.553812026977539,3.1797075271606445,-0.009537149220705032
-1.5271821022033691,3.183920383453369,-0.009652440436184406
-1.507675290107727,3.20184063911438,-0.009807828813791275
-1.4886761903762817,3.219326972961426,-0.009959807619452477
-1.4591139554977417,3.215682029724121,-0.010046303272247314
-1.4420958757400513,3.2404592037200928,-0.010215670801699162
-1.415619969367981,3.2435901165008545,-0.010316755622625351
-1.392995834350586,3.2533702850341797,-0.010436389595270157
-1.3703042268753052,3.2629921436309814,-0.010556022636592388
-1.3522082567214966,3.2874341011047363,-0.01072693895548582
-1.3312970399856567,3.3043813705444336,-0.010873089544475079
-1.3052417039871216,3.306361675262451,-0.010967644862830639
-1.2822266817092896,3.315354347229004,-0.011085101403295994
-1.2615138292312622,3.3316457271575928,-0.011222748085856438
-1.2371238470077515,3.3407788276672363,-0.011333715170621872
-1.2132476568222046,3.3495230674743652,-0.011442054994404316
-1.1963865756988525,3.3763105869293213,-0.011611203663051128
-1.1677275896072388,3.3697965145111084,-0.011666384525597095
-1.146087408065796,3.3854668140411377,-0.01179139781743288
-1.1188846826553345,3.386326789855957,-0.011865508742630482
-1.0997605323791504,3.4090075492858887,-0.01201443187892437
-1.0784035921096802,3.4240145683288574,-0.012136266566812992
-1.056870937347412,3.4388959407806396,-0.01225828193128109
-1.0345690250396729,3.453826665878296,-0.012379440478980541
-1.012137770652771,3.4686050415039062,-0.012500891461968422
-0.9915923476219177,3.4907801151275635,-0.012650336138904095
-0.967289924621582,3.497591972351074,-0.012743161991238594
-0.9428627490997314,3.5042552947998047,-0.0128338523209095
-0.9218769669532776,3.525986909866333,-0.012967453338205814
-0.8996684551239014,3.5438101291656494,-0.01308774296194315
-0.8734212517738342,3.54634690284729,-0.01315256580710411
-0.8514468669891357,3.5637364387512207,-0.013271849602460861
-0.826583743095398,3.569584846496582,-0.013348586857318878
-0.8046656250953674,3.5906033515930176,-0.013479243963956833
-0.7808366417884827,3.603854179382324,-0.01358175277709961
-0.7550959587097168,3.60933518409729,-0.013656116090714931
-0.7330994009971619,3.6298086643218994,-0.013786663301289082
-0.7093943953514099,3.642474889755249,-0.013888489454984665
