X,Y,Z
-2.754120349884033,3.8556551933288574,-0.007459357380867004
-2.468442678451538,3.5075347423553467,-0.0069883125834167
-2.4368045330047607,3.520090103149414,-0.007218679878860712
-2.453402280807495,3.598731756210327,-0.0075723412446677685
-2.4141149520874023,3.597010374069214,-0.007755399215966463
-2.485720634460449,3.765200138092041,-0.008312690071761608
-2.480262041091919,3.8154733180999756,-0.008606399409472942
-2.45639705657959,3.8401575088500977,-0.008842258714139462
-2.4399795532226562,3.8783280849456787,-0.009110535494983196
-2.4149768352508545,3.89854097366333,-0.00932510569691658
-1.2766860723495483,2.094724178314209,-0.005099867004901171
-2.356818914413452,3.933971643447876,-0.0097479447722435
-2.341001033782959,3.9706363677978516,-0.009996738284826279
-1.2230865955352783,2.1084201335906982,-0.005391634535044432
-2.2658469676971436,3.973576068878174,-0.010322079993784428
-2.2331697940826416,3.9830777645111084,-0.010503622703254223
-2.182281255722046,3.9577391147613525,-0.010588373057544231
-2.149890899658203,3.9665422439575195,-0.010753760114312172
-2.1242918968200684,3.989163637161255,-0.010953772813081741
-2.1032204627990723,4.0179572105407715,-0.011166749522089958
-2.071619749069214,4.025556564331055,-0.011319291777908802
-2.0417380332946777,4.0407938957214355,-0.0115060955286026
-2.0224802494049072,4.076646327972412,-0.011752025224268436
-2.0040457248687744,4.111828327178955,-0.011992166750133038
-1.9838566780090332,4.1432719230651855,-0.012221730314195156
-1.9572031497955322,4.164562225341797,-0.012412223033607006
-1.9301267862319946,4.185784339904785,-0.0126020647585392
-1.9128539562225342,4.228028774261475,-0.012855485081672668
-1.8897258043289185,4.255517482757568,-0.013061857782304287
-1.8670090436935425,4.286844253540039,-0.013282355852425098
-1.845078945159912,4.321823596954346,-0.013516202569007874
-1.8292146921157837,4.370937347412109,-0.013794846832752228
-1.8011937141418457,4.391003608703613,-0.013982516713440418
-1.7863363027572632,4.443413257598877,-0.014269082807004452
-1.7513905763626099,4.448907375335693,-0.014396263286471367
-2.1322295665740967,5.533033847808838,-0.018040787428617477
-2.1031506061553955,5.573387145996094,-0.018305737525224686
-1.4952584505081177,4.049121379852295,-0.013397693634033203
-1.4717026948928833,4.074358940124512,-0.013577455654740334
-1.4345557689666748,4.062738418579102,-0.013634583912789822
-1.404261589050293,4.069175720214844,-0.013751626014709473
-1.3684574365615845,4.056628704071045,-0.013802124187350273
-1.3397215604782104,4.066208839416504,-0.013929764740169048
-1.3082345724105835,4.068242073059082,-0.01402263343334198
-0.9739266633987427,3.104715347290039,-0.010767322033643723
-0.9634031057357788,3.148869276046753,-0.010986579582095146
-0.9280913472175598,3.1105709075927734,-0.01091749593615532
-0.8016844391822815,2.756880044937134,-0.009732883423566818
-0.7795593738555908,2.755099058151245,-0.009778682142496109
-0.7578428983688354,2.75304913520813,-0.00982285849750042
-0.7364140152931213,2.7507715225219727,-0.009865855798125267
-0.7172412872314453,2.7558326721191406,-0.009934939444065094
-0.7056766748428345,2.791060447692871,-0.010113469325006008
-0.6715298891067505,2.739180564880371,-0.009974734857678413
-0.8732901215553284,3.6749844551086426,-0.013447929173707962
-0.8658008575439453,3.7609801292419434,-0.01382939051836729
-0.839609682559967,3.766913414001465,-0.013917775824666023
-0.8150244951248169,3.780301332473755,-0.014034515246748924
-0.6493297219276428,3.1206398010253906,-0.011633235029876232
-0.6318286657333374,3.1481380462646484,-0.011783451773226261
-0.6133162975311279,3.171692132949829,-0.011919946409761906
-0.5969411134719849,3.206606388092041,-0.012099847197532654
-0.7067285776138306,3.948948621749878,-0.01496153511106968
-0.5555667281150818,3.2378146648406982,-0.012310023419559002
-0.5352262854576111,3.2570745944976807,-0.012423800304532051
-0.5237340927124023,3.3340911865234375,-0.012759620323777199
-0.500554084777832,3.3376498222351074,-0.012815196067094803
-0.4784238338470459,3.348785400390625,-0.01290063839405775
-0.4603831171989441,3.3946802616119385,-0.01311724353581667
-0.4404703378677368,3.4288299083709717,-0.013284393586218357
-0.41542747616767883,3.424084186553955,-0.013301696628332138
-0.39817193150520325,3.485114574432373,-0.01357546541839838
-0.3739384412765503,3.487797498703003,-0.013623075559735298
-0.354305624961853,3.536959171295166,-0.013852220959961414
-0.33164942264556885,3.566617488861084,-0.013996719382703304
-0.3072923719882965,3.5766396522521973,-0.014064713381230831
-0.2865993082523346,3.6332168579101562,-0.014316859655082226
-0.25739336013793945,3.5805764198303223,-0.014139194041490555
-0.22868098318576813,3.5238101482391357,-0.013944970443844795
-0.20547276735305786,3.556541919708252,-0.014100240543484688
-0.19069814682006836,3.756852388381958,-0.014919249340891838
-0.16650915145874023,3.804922103881836,-0.015136008150875568
-0.14191192388534546,3.85673451423645,-0.015368949621915817
-0.11578662693500519,3.8810548782348633,-0.0154936034232378
-0.09020313620567322,3.9637856483459473,-0.01585105061531067
-0.06391672044992447,4.046337604522705,-0.016201741993427277
-0.036860141903162,4.1755852699279785,-0.01674131117761135
-0.00382619327865541,2.0468549728393555,-0.00821771938353777
0.009580964222550392,1.8827729225158691,-0.0075696250423789024
0.05030668526887894,4.136379241943359,-0.016654811799526215
0.0810733288526535,4.241378307342529,-0.01708911918103695
0.11034117639064789,4.232903003692627,-0.01706310361623764
0.13781915605068207,4.1734724044799805,-0.016832372173666954
0.17075933516025543,4.269989967346191,-0.017231535166502
0.20280908048152924,4.319425106048584,-0.017441868782043457
0.2284708470106125,4.228172302246094,-0.01708044484257698
0.2615682780742645,4.2888712882995605,-0.01732230745255947
0.28859254717826843,4.247986316680908,-0.017154689878225327
0.31743764877319336,4.238094329833984,-0.017113078385591507
0.3475152254104614,4.24357271194458,-0.017134353518486023
