X,Y,Z
-2.0210328102111816,2.833559513092041,-0.005468676332384348
-2.0109670162200928,2.8646080493927,-0.005693649407476187
-2.0359840393066406,2.9471476078033447,-0.006022531073540449
-2.450106382369995,3.60097599029541,-0.007545952685177326
-2.431222438812256,3.632568836212158,-0.007809730712324381
-2.400674819946289,3.6434760093688965,-0.00801878236234188
-2.369561195373535,3.654479742050171,-0.008228801190853119
-2.346088171005249,3.678861618041992,-0.008471415378153324
-2.31571888923645,3.6888318061828613,-0.00867032166570425
-2.289044141769409,3.7054429054260254,-0.0088798888027668
-2.2612359523773193,3.7224771976470947,-0.009089045226573944
-2.238013744354248,3.7455880641937256,-0.009309601038694382
-2.215367555618286,3.7680916786193848,-0.009521571919322014
-2.1833603382110596,3.7777066230773926,-0.00969880074262619
-2.1594812870025635,3.8003950119018555,-0.009907802566885948
-2.133016586303711,3.8153109550476074,-0.010089567862451077
-2.100949287414551,3.824151039123535,-0.010256749577820301
-2.076427459716797,3.8464009761810303,-0.010457505472004414
-2.0490610599517822,3.861048460006714,-0.010633295401930809
-2.0221030712127686,3.875234603881836,-0.010805618017911911
-2.000826358795166,3.9038279056549072,-0.011023338884115219
-1.9716917276382446,3.918623208999634,-0.011205701157450676
-1.940643310546875,3.9253783226013184,-0.01135747879743576
-1.916447401046753,3.945934295654297,-0.011547518894076347
-1.8909920454025269,3.9668521881103516,-0.011734538711607456
-1.858683705329895,3.973468780517578,-0.011880005709826946
-1.8306657075881958,3.986454486846924,-0.012040457688272
-1.8055036067962646,4.006483554840088,-0.01222333312034607
-1.7810972929000854,4.030207633972168,-0.012411046773195267
-1.7517825365066528,4.043035984039307,-0.012566165998578072
-1.7261154651641846,4.062549591064453,-0.012740228325128555
-1.700823426246643,4.081667423248291,-0.012911864556372166
-1.6769428253173828,4.108417987823486,-0.013100451789796352
-1.6501365900039673,4.127671718597412,-0.013261564075946808
-1.6233381032943726,4.1466755867004395,-0.013422245159745216
-1.6000785827636719,4.172443866729736,-0.013602908700704575
-1.5707155466079712,4.183586120605469,-0.013737978413701057
-1.5374119281768799,4.187617301940918,-0.013854112476110458
-1.5376478433609009,4.283111572265625,-0.014273691922426224
-1.5099949836730957,4.3012189865112305,-0.014436409808695316
-1.4825539588928223,4.319014549255371,-0.014597822912037373
-1.4543339014053345,4.336839199066162,-0.01475469022989273
-1.422656774520874,4.347332954406738,-0.01488645002245903
-1.119345784187317,3.505284547805786,-0.012079410254955292
-1.0971412658691406,3.5204813480377197,-0.01220682729035616
-1.3305195569992065,4.376410007476807,-0.015267940238118172
-1.300417423248291,4.389522075653076,-0.015404628589749336
-1.269074559211731,4.398685932159424,-0.015527881681919098
-1.24131441116333,4.422831058502197,-0.01570681482553482
-1.212526559829712,4.438908100128174,-0.01585453934967518
-1.1815688610076904,4.447248458862305,-0.015975553542375565
-1.153817057609558,4.470667362213135,-0.016139108687639236
-1.1219522953033447,4.478769779205322,-0.016248511150479317
-1.0913556814193726,4.494363307952881,-0.016387367621064186
-1.0618748664855957,4.509445667266846,-0.01652221567928791
-1.03401517868042,4.531942844390869,-0.016685331240296364
-1.003605604171753,4.546774387359619,-0.01680968515574932
-0.9738341569900513,4.5652265548706055,-0.016948169097304344
-0.947249174118042,4.602725505828857,-0.01716005802154541
-0.9167022109031677,4.616871356964111,-0.017283957451581955
-0.8831097483634949,4.61545991897583,-0.01735035702586174
-0.8682644367218018,4.717606544494629,-0.017800725996494293
-0.8376594185829163,4.739004135131836,-0.01794733852148056
-0.8048784136772156,4.752605438232422,-0.01806686446070671
-0.7704510688781738,4.750392436981201,-0.018125172704458237
-0.7398161292076111,4.771071910858154,-0.018271546810865402
-0.7075444459915161,4.783862113952637,-0.01838087849318981
-0.6738844513893127,4.788719177246094,-0.01845555566251278
-0.6406446099281311,4.80116081237793,-0.018561458215117455
-0.6080223917961121,4.813275337219238,-0.018665919080376625
-0.5745612978935242,4.817384243011475,-0.01873994804918766
-0.5413689613342285,4.825157165527344,-0.018824195489287376
-0.5013986229896545,4.770561695098877,-0.01865423284471035
-0.4560803174972534,4.653449058532715,-0.018239151686429977
-0.41620326042175293,4.582666397094727,-0.01800539158284664
-0.38236165046691895,4.562094211578369,-0.017967835068702698
-0.34797152876853943,4.529587268829346,-0.01788352243602276
-0.3073112368583679,4.403317451477051,-0.01740819402039051
-0.2747889459133148,4.3780694007873535,-0.01733134128153324
-0.24105708301067352,4.3331098556518555,-0.017177296802401543
-0.20801620185375214,4.276159286499023,-0.01697549968957901
-0.1726066917181015,4.140902996063232,-0.016462475061416626
-0.14373740553855896,4.14200496673584,-0.016491087153553963
-0.11481786519289017,4.142907619476318,-0.016519304364919662
-0.08509967476129532,4.127996444702148,-0.01648559607565403
-0.056158632040023804,4.116771697998047,-0.01646679826080799
-0.027416415512561798,4.093625545501709,-0.016400780528783798
0.0010002622148022056,4.070279121398926,-0.016332237049937248
0.028418270871043205,3.949084997177124,-0.015857554972171783
0.0559234544634819,3.9214446544647217,-0.015759075060486794
0.08251430094242096,3.8897182941436768,-0.015644552186131477
0.10892346501350403,3.865622043609619,-0.0155613012611866
0.13531208038330078,3.849153518676758,-0.015509391203522682
0.16171620786190033,3.840315341949463,-0.01547884102910757
0.1830405741930008,3.729856014251709,-0.015035267919301987
0.20678682625293732,3.6816675662994385,-0.014843407087028027
0.23085710406303406,3.6567530632019043,-0.01474600750952959
0.25486478209495544,3.6355791091918945,-0.014664366841316223
0.27944818139076233,3.62593674659729,-0.014625548385083675
0.3038060665130615,3.6161375045776367,-0.014575985260307789
0.32706475257873535,3.5905745029449463,-0.014463498257100582
0.34230199456214905,3.4910428524017334,-0.014054205268621445
0.3613035976886749,3.4380712509155273,-0.013833298347890377
0.38259920477867126,3.4121835231781006,-0.013722204603254795
0.40706467628479004,3.4172191619873047,-0.013729806058108807
0.42809268832206726,3.391026735305786,-0.013611572794616222
0.44939833879470825,3.372506618499756,-0.013525161892175674
0.470625102519989,3.353832721710205,-0.013438807800412178
0.4933544397354126,3.346616744995117,-0.013399062678217888
0.5152665972709656,3.3354082107543945,-0.013336768373847008
0.537343442440033,3.3240091800689697,-0.01326730102300644
0.5575599074363708,3.30483341217041,-0.013168024830520153
0.5634546279907227,3.2047250270843506,-0.012747535482048988
0.5814967155456543,3.1776769161224365,-0.012618931010365486
0.5991225838661194,3.1505467891693115,-0.012487511150538921
0.6184170842170715,3.1348729133605957,-0.012389621697366238
0.6371097564697266,3.1151809692382812,-0.012276140972971916
0.6568677425384521,3.1030900478363037,-0.012193967588245869
0.6750707626342773,3.0831878185272217,-0.012081528082489967
0.6947807669639587,3.0707969665527344,-0.011999315582215786
0.7139503955841064,3.0583748817443848,-0.011915271170437336
0.7333505749702454,3.045746326446533,-0.011830439791083336
0.7522591948509216,3.033082962036133,-0.011746800504624844
0.7704117298126221,3.016430139541626,-0.011647904291749
0.7695561647415161,2.927877426147461,-0.011272910982370377
0.7875348329544067,2.915001392364502,-0.011177358217537403
0.8045780062675476,2.898183584213257,-0.011063705198466778
0.8157471418380737,2.862579822540283,-0.010880349203944206
0.8333678841590881,2.849360942840576,-0.010782431811094284
0.8508941531181335,2.8360214233398438,-0.010684704408049583
0.8598907589912415,2.796546697616577,-0.010479498654603958
0.8650839924812317,2.745837926864624,-0.010230190120637417
0.8633034229278564,2.6767079830169678,-0.009916049428284168
0.9026206135749817,2.733729362487793,-0.010068563744425774
0.919102668762207,2.719987154006958,-0.00995944906026125
0.9426516890525818,2.728452682495117,-0.009929381310939789
0.9389544129371643,2.659404993057251,-0.00961821898818016
0.9797658920288086,2.7153468132019043,-0.009758438915014267
0.9958765506744385,2.701155185699463,-0.009645294398069382
1.0146251916885376,2.69416880607605,-0.00955821480602026
1.0299477577209473,2.679980754852295,-0.0094370786100626
1.0479555130004883,2.6729910373687744,-0.009341993369162083
1.0329935550689697,2.582284927368164,-0.008955255150794983
1.0509400367736816,2.57503342628479,-0.008859977126121521
1.0565794706344604,2.538910150527954,-0.008663592860102654
1.079683542251587,2.546152114868164,-0.008610290475189686
1.082794189453125,2.5065805912017822,-0.00839961413294077
1.097105860710144,2.4918160438537598,-0.008270595222711563
1.1111879348754883,2.477008819580078,-0.008142640814185143
1.1245085000991821,2.462404251098633,-0.008009718731045723
1.1375956535339355,2.4477736949920654,-0.00787628348916769
1.1506813764572144,2.4330103397369385,-0.007742512039840221
1.1610687971115112,2.4107401371002197,-0.00758154084905982
1.173973798751831,2.395785331726074,-0.0074442713521420956
1.1898282766342163,2.387951374053955,-0.007327921222895384
1.2056469917297363,2.380004405975342,-0.0072114476934075356
1.2167631387710571,2.3611652851104736,-0.00705851661041379
1.2328393459320068,2.352811813354492,-0.006933446507900953
1.2449228763580322,2.3375933170318604,-0.00677842553704977
1.260311484336853,2.3293328285217285,-0.006646078545600176
1.2726408243179321,2.3137078285217285,-0.006487959064543247
1.2883468866348267,2.304999589920044,-0.006349253933876753
1.3034367561340332,2.2965004444122314,-0.006211112253367901
1.3149298429489136,2.28092622756958,-0.006051687989383936
1.3267872333526611,2.265000104904175,-0.005888343323022127
1.3418655395507812,2.2561004161834717,-0.005736685823649168
1.352491021156311,2.240626573562622,-0.0055647906847298145
1.328722357749939,2.168215751647949,-0.0052519021555781364
1.339762806892395,2.152214527130127,-0.005072768311947584
1.3536274433135986,2.143521785736084,-0.00490967184305191
1.3591011762619019,2.121522903442383,-0.004716213326901197
1.3695545196533203,2.1054766178131104,-0.00452759163454175
1.378954529762268,2.0899791717529297,-0.004335358738899231
1.3795299530029297,2.0614569187164307,-0.004113839473575354
1.3937149047851562,2.051893711090088,-0.0039226217195391655
1.407002568244934,2.0428056716918945,-0.00373253901489079
1.4154363870620728,2.0274507999420166,-0.0035320965107530355
